"","location","Year","method","recording_date","transcriber","n"
"7470","BG-7-94",2016,"3m 1SPM","2016-05-31","Kevan Cowcill",1
"7471","BG-7-94",2016,"3m 1SPM","2016-05-31","Nicole Boucher",1
"7472","BG-7-94",2016,"3m 1SPM","2016-06-01","Laurel McDonald",1
"7473","BG-7-94",2016,"3m 1SPM","2016-06-10","Kiirsti Owen",1
"7474","BG-7-94",2016,"3m 1SPM","2016-06-17","Colin Macfarlane",1
"7475","BG-7-94",2016,"3m 1SPM","2016-06-20","Kevan Cowcill",1
"7476","BG-7-94",2016,"3m 1SPM","2016-06-21","Connor Charchuk",1
"7477","BG-7-95",2016,"3m 1SPM","2016-06-28","Tyne Baker",1
"7478","BG-7-95",2016,"3m 1SPM","2016-06-29","Nicole Boucher",1
"7479","BG-7-95",2016,"3m 1SPM","2016-06-30","Kevan Cowcill",1
"7480","BG-7-95",2016,"3m 1SPM","2016-07-02","Nicole Boucher",1
"7481","BG-7-95",2016,"3m 1SPM","2016-07-05","Renee Roy",1
"7482","BG-7-95",2016,"3m 1SPM","2016-07-06","Tyne Baker",1
"7483","BG-7-96",2016,"3m 1SPM","2016-06-30","Renee Roy",1
"7484","BG-7-96",2016,"3m 1SPM","2016-07-02","Laurel McDonald",1
"7485","BG-7-96",2016,"3m 1SPM","2016-07-02","Nicole Boucher",1
"7486","BG-7-96",2016,"3m 1SPM","2016-07-06","Kiirsti Owen",1
"7487","BG-7-96",2016,"3m 1SPM","2016-07-08","Nicole Boucher",1
"7488","BG-7-96",2016,"3m 1SPM","2016-07-08","Tyne Baker",1
"7489","BG-7-97",2016,"3m 1SPM","2016-05-20","Colin Macfarlane",1
"7490","BG-7-97",2016,"3m 1SPM","2016-05-24","Nicole Boucher",1
"7491","BG-7-97",2016,"3m 1SPM","2016-05-26","Connor Charchuk",1
"7492","BG-7-97",2016,"3m 1SPM","2016-05-28","Nicole Boucher",1
"7493","BG-7-97",2016,"3m 1SPM","2016-05-30","Laurel McDonald",1
"7494","BG-7-97",2016,"3m 1SPM","2016-06-18","Tyne Baker",1
"7495","BG-7-97",2016,"3m 1SPM","2016-06-19","Nicole Boucher",1
"7496","BG-7-98",2016,"3m 1SPM","2016-06-03","Nicole Boucher",1
"7497","BG-7-98",2016,"3m 1SPM","2016-06-12","Nicole Boucher",1
"7498","BG-7-98",2016,"3m 1SPM","2016-06-21","Laurel McDonald",1
"7499","BG-7-98",2016,"3m 1SPM","2016-06-21","Nicole Boucher",1
"7500","BG-7-99",2016,"3m 1SPM","2016-06-27","Nicole Boucher",1
"7501","BG-7-99",2016,"3m 1SPM","2016-06-29","Nicole Boucher",1
"7502","BG-7-99",2016,"3m 1SPM","2016-07-01","Nicole Boucher",1
"7503","BG-7-99",2016,"3m 1SPM","2016-07-03","Erik Hedlin",1
"7504","BG-7-99",2016,"3m 1SPM","2016-07-03","Laurel McDonald",1
"7505","BG-8-1",2016,"3m 1SPM","2016-06-21","Nicole Boucher",1
"7506","BG-8-1",2016,"3m 1SPM","2016-06-22","Kevan Cowcill",1
"7507","BG-8-1",2016,"3m 1SPM","2016-06-24","Tyne Baker",1
"7508","BG-8-1",2016,"3m 1SPM","2016-06-26","Kiirsti Owen",1
"7509","BG-8-1",2016,"3m 1SPM","2016-06-30","Nicole Boucher",1
"7510","BG-8-10",2016,"3m 1SPM","2016-06-23","Colin Macfarlane",1
"7511","BG-8-10",2016,"3m 1SPM","2016-06-24","Tyne Baker",1
"7512","BG-8-10",2016,"3m 1SPM","2016-06-26","Nicole Boucher",1
"7513","BG-8-10",2016,"3m 1SPM","2016-06-30","Tyne Baker",1
"7514","BG-8-100",2016,"3m 1SPM","2016-06-20","Nicole Boucher",1
"7515","BG-8-100",2016,"3m 1SPM","2016-06-26","Colin Macfarlane",1
"7516","BG-8-100",2016,"3m 1SPM","2016-07-01","Colin Macfarlane",1
"7517","BG-8-100",2016,"3m 1SPM","2016-07-06","Nicole Boucher",1
"7518","BG-8-100",2016,"3m 1SPM","2016-07-07","Nicole Boucher",1
"7519","BG-8-11",2016,"3m 1SPM","2016-06-19","Erik Hedlin",1
"7520","BG-8-11",2016,"3m 1SPM","2016-06-20","Tyne Baker",1
"7521","BG-8-11",2016,"3m 1SPM","2016-06-25","Tyne Baker",1
"7522","BG-8-11",2016,"3m 1SPM","2016-06-26","Nicole Boucher",1
"7523","BG-8-11",2016,"3m 1SPM","2016-07-02","Tyne Baker",1
"7524","BG-8-12",2016,"3m 1SPM","2016-06-11","Brandon Law",1
"7525","BG-8-12",2016,"3m 1SPM","2016-06-17","Nicole Boucher",1
"7526","BG-8-12",2016,"3m 1SPM","2016-06-23","Nicole Boucher",1
"7527","BG-8-12",2016,"3m 1SPM","2016-06-30","Nicole Boucher",1
"7528","BG-8-12",2016,"3m 1SPM","2016-07-06","Nicole Boucher",1
"7529","BG-8-13",2016,"3m 1SPM","2016-05-22","Kevan Cowcill",1
"7530","BG-8-13",2016,"3m 1SPM","2016-05-23","Kevan Cowcill",1
"7531","BG-8-13",2016,"3m 1SPM","2016-05-26","Nicole Boucher",1
"7532","BG-8-13",2016,"3m 1SPM","2016-05-27","Brandon Law",1
"7533","BG-8-13",2016,"3m 1SPM","2016-05-28","Colin Macfarlane",1
"7534","BG-8-13",2016,"3m 1SPM","2016-05-30","Nicole Boucher",1
"7535","BG-8-13",2016,"3m 1SPM","2016-05-31","Nicole Boucher",1
"7536","BG-8-13",2016,"3m 1SPM","2016-06-01","Kevan Cowcill",1
"7537","BG-8-14",2016,"3m 1SPM","2016-05-26","Nicole Boucher",1
"7538","BG-8-14",2016,"3m 1SPM","2016-05-27","Nicole Boucher",1
"7539","BG-8-14",2016,"3m 1SPM","2016-05-31","Nicole Boucher",1
"7540","BG-8-14",2016,"3m 1SPM","2016-06-04","Colin Macfarlane",1
"7541","BG-8-14",2016,"3m 1SPM","2016-06-08","Laurel McDonald",1
"7542","BG-8-14",2016,"3m 1SPM","2016-06-09","Nicole Boucher",1
"7543","BG-8-15",2016,"3m 1SPM","2016-06-13","Nicole Boucher",1
"7544","BG-8-15",2016,"3m 1SPM","2016-06-14","Nicole Boucher",1
"7545","BG-8-15",2016,"3m 1SPM","2016-06-16","Kevan Cowcill",1
"7546","BG-8-15",2016,"3m 1SPM","2016-06-20","Nicole Boucher",1
"7547","BG-8-15",2016,"3m 1SPM","2016-06-22","Colin Macfarlane",1
"7548","BG-8-15",2016,"3m 1SPM","2016-07-03","Tyne Baker",1
"7549","BG-8-15",2016,"3m 1SPM","2016-07-06","Tyne Baker",1
"7550","BG-8-15",2016,"3m 1SPM","2016-07-08","Tyne Baker",1
"7551","BG-8-16",2016,"3m 1SPM","2016-06-18","Nicole Boucher",1
"7552","BG-8-16",2016,"3m 1SPM","2016-06-21","Tyne Baker",1
"7553","BG-8-16",2016,"3m 1SPM","2016-06-23","Nicole Boucher",1
"7554","BG-8-16",2016,"3m 1SPM","2016-07-02","Nicole Boucher",1
"7555","BG-8-16",2016,"3m 1SPM","2016-07-07","Brandon Law",1
"7556","BG-8-17",2016,"3m 1SPM","2016-05-24","Nicole Boucher",1
"7557","BG-8-17",2016,"3m 1SPM","2016-06-01","Laurel McDonald",1
"7558","BG-8-17",2016,"3m 1SPM","2016-06-01","Nicole Boucher",1
"7559","BG-8-17",2016,"3m 1SPM","2016-06-02","Connor Charchuk",1
"7560","BG-8-17",2016,"3m 1SPM","2016-06-03","Colin Macfarlane",1
"7561","BG-8-17",2016,"3m 1SPM","2016-06-03","Kevan Cowcill",1
"7562","BG-8-17",2016,"3m 1SPM","2016-06-04","Renee Roy",1
"7563","BG-8-18",2016,"3m 1SPM","2016-05-22","Kevan Cowcill",1
"7564","BG-8-18",2016,"3m 1SPM","2016-05-26","Kevan Cowcill",1
"7565","BG-8-18",2016,"3m 1SPM","2016-05-27","Nicole Boucher",1
"7566","BG-8-18",2016,"3m 1SPM","2016-06-02","Renee Roy",1
"7567","BG-8-18",2016,"3m 1SPM","2016-06-05","Brandon Law",1
"7568","BG-8-18",2016,"3m 1SPM","2016-06-05","Nicole Boucher",1
"7569","BG-8-18",2016,"3m 1SPM","2016-06-06","Kiirsti Owen",1
"7570","BG-8-19",2016,"3m 1SPM","2016-06-19","Nicole Boucher",1
"7571","BG-8-19",2016,"3m 1SPM","2016-06-23","Nicole Boucher",1
"7572","BG-8-19",2016,"3m 1SPM","2016-06-26","Nicole Boucher",1
"7573","BG-8-19",2016,"3m 1SPM","2016-06-29","Nicole Boucher",1
"7574","BG-8-19",2016,"3m 1SPM","2016-07-02","Nicole Boucher",1
"7575","BG-8-2",2016,"3m 1SPM","2016-06-13","Kevan Cowcill",1
"7576","BG-8-2",2016,"3m 1SPM","2016-06-13","Nicole Boucher",1
"7577","BG-8-2",2016,"3m 1SPM","2016-06-16","Kevan Cowcill",1
"7578","BG-8-2",2016,"3m 1SPM","2016-06-25","Colin Macfarlane",1
"7579","BG-8-2",2016,"3m 1SPM","2016-07-03","Nicole Boucher",1
"7580","BG-8-2",2016,"3m 1SPM","2016-07-04","Nicole Boucher",1
"7581","BG-8-20",2016,"3m 1SPM","2016-06-13","Erik Hedlin",1
"7582","BG-8-20",2016,"3m 1SPM","2016-06-28","Colin Macfarlane",1
"7583","BG-8-20",2016,"3m 1SPM","2016-07-02","Erik Hedlin",1
"7584","BG-8-20",2016,"3m 1SPM","2016-07-07","Tyne Baker",1
"7585","BG-8-21",2016,"3m 1SPM","2016-05-31","Renee Roy",1
"7586","BG-8-21",2016,"3m 1SPM","2016-06-06","Brandon Law",1
"7587","BG-8-21",2016,"3m 1SPM","2016-06-08","Nicole Boucher",1
"7588","BG-8-21",2016,"3m 1SPM","2016-06-09","Erik Hedlin",1
"7589","BG-8-22",2016,"3m 1SPM","2016-05-19","Laurel McDonald",1
"7590","BG-8-22",2016,"3m 1SPM","2016-05-26","Tyne Baker",1
"7591","BG-8-22",2016,"3m 1SPM","2016-06-01","Nicole Boucher",1
"7592","BG-8-22",2016,"3m 1SPM","2016-06-04","Nicole Boucher",1
"7593","BG-8-22",2016,"3m 1SPM","2016-06-08","Kiirsti Owen",1
"7594","BG-8-23",2016,"3m 1SPM","2016-06-11","Nicole Boucher",1
"7595","BG-8-23",2016,"3m 1SPM","2016-06-21","Nicole Boucher",1
"7596","BG-8-23",2016,"3m 1SPM","2016-06-29","Nicole Boucher",1
"7597","BG-8-23",2016,"3m 1SPM","2016-07-07","Nicole Boucher",1
"7598","BG-8-23",2016,"3m 1SPM","2016-07-09","Kevan Cowcill",1
"7599","BG-8-24",2016,"3m 1SPM","2016-06-11","Brandon Law",1
"7600","BG-8-24",2016,"3m 1SPM","2016-06-15","Colin Macfarlane",1
"7601","BG-8-24",2016,"3m 1SPM","2016-06-18","Renee Roy",1
"7602","BG-8-24",2016,"3m 1SPM","2016-06-19","Nicole Boucher",1
"7603","BG-8-24",2016,"3m 1SPM","2016-06-29","Nicole Boucher",1
"7604","BG-8-24",2016,"3m 1SPM","2016-07-09","Kevan Cowcill",1
"7605","BG-8-25",2016,"3m 1SPM","2016-05-19","Nicole Boucher",1
"7606","BG-8-25",2016,"3m 1SPM","2016-05-21","Laurel McDonald",1
"7607","BG-8-25",2016,"3m 1SPM","2016-05-31","Nicole Boucher",1
"7608","BG-8-25",2016,"3m 1SPM","2016-06-07","Nicole Boucher",1
"7609","BG-8-25",2016,"3m 1SPM","2016-06-14","Laurel McDonald",1
"7610","BG-8-25",2016,"3m 1SPM","2016-06-30","Kiirsti Owen",1
"7611","BG-8-26",2016,"3m 1SPM","2016-06-05","Nicole Boucher",1
"7612","BG-8-26",2016,"3m 1SPM","2016-06-09","Brandon Law",1
"7613","BG-8-26",2016,"3m 1SPM","2016-06-26","Kiirsti Owen",1
"7614","BG-8-26",2016,"3m 1SPM","2016-07-08","Tyne Baker",1
"7615","BG-8-27",2016,"3m 1SPM","2016-06-23","Colin Macfarlane",1
"7616","BG-8-27",2016,"3m 1SPM","2016-06-27","Laurel McDonald",1
"7617","BG-8-27",2016,"3m 1SPM","2016-06-28","Nicole Boucher",1
"7618","BG-8-27",2016,"3m 1SPM","2016-07-06","Nicole Boucher",1
"7619","BG-8-28",2016,"3m 1SPM","2016-06-14","Laurel McDonald",1
"7620","BG-8-28",2016,"3m 1SPM","2016-06-20","Nicole Boucher",1
"7621","BG-8-28",2016,"3m 1SPM","2016-06-20","Tyne Baker",1
"7622","BG-8-28",2016,"3m 1SPM","2016-06-23","Nicole Boucher",1
"7623","BG-8-28",2016,"3m 1SPM","2016-06-28","Nicole Boucher",1
"7624","BG-8-29",2016,"3m 1SPM","2016-05-21","Brandon Law",1
"7625","BG-8-29",2016,"3m 1SPM","2016-05-25","Nicole Boucher",1
"7626","BG-8-29",2016,"3m 1SPM","2016-05-26","Brandon Law",1
"7627","BG-8-29",2016,"3m 1SPM","2016-05-28","Kevan Cowcill",1
"7628","BG-8-29",2016,"3m 1SPM","2016-05-30","Laurel McDonald",1
"7629","BG-8-29",2016,"3m 1SPM","2016-06-03","Nicole Boucher",1
"7630","BG-8-29",2016,"3m 1SPM","2016-06-06","Kiirsti Owen",1
"7631","BG-8-29",2016,"3m 1SPM","2016-06-09","Nicole Boucher",1
"7632","BG-8-3",2016,"3m 1SPM","2016-05-25","Tyne Baker",1
"7633","BG-8-3",2016,"3m 1SPM","2016-05-26","Nicole Boucher",1
"7634","BG-8-3",2016,"3m 1SPM","2016-06-01","Nicole Boucher",1
"7635","BG-8-3",2016,"3m 1SPM","2016-06-02","Nicole Boucher",1
"7636","BG-8-3",2016,"3m 1SPM","2016-06-03","Kevan Cowcill",1
"7637","BG-8-3",2016,"3m 1SPM","2016-06-08","Kevan Cowcill",1
"7638","BG-8-30",2016,"3m 1SPM","2016-05-22","Kevan Cowcill",1
"7639","BG-8-30",2016,"3m 1SPM","2016-05-31","Nicole Boucher",1
"7640","BG-8-30",2016,"3m 1SPM","2016-06-03","Nicole Boucher",1
"7641","BG-8-30",2016,"3m 1SPM","2016-06-03","Tyne Baker",1
"7642","BG-8-30",2016,"3m 1SPM","2016-06-04","Nicole Boucher",1
"7643","BG-8-30",2016,"3m 1SPM","2016-06-05","Colin Macfarlane",1
"7644","BG-8-30",2016,"3m 1SPM","2016-06-06","Nicole Boucher",1
"7645","BG-8-31",2016,"3m 1SPM","2016-05-27","Laurel McDonald",1
"7646","BG-8-31",2016,"3m 1SPM","2016-05-27","Nicole Boucher",1
"7647","BG-8-31",2016,"3m 1SPM","2016-05-30","Renee Roy",1
"7648","BG-8-31",2016,"3m 1SPM","2016-06-01","Nicole Boucher",1
"7649","BG-8-32",2016,"3m 1SPM","2016-05-31","Kevan Cowcill",1
"7650","BG-8-32",2016,"3m 1SPM","2016-05-31","Kiirsti Owen",1
"7651","BG-8-32",2016,"3m 1SPM","2016-06-03","Nicole Boucher",1
"7652","BG-8-32",2016,"3m 1SPM","2016-06-06","Kiirsti Owen",1
"7653","BG-8-32",2016,"3m 1SPM","2016-06-09","Kiirsti Owen",1
"7654","BG-8-33",2016,"3m 1SPM","2016-06-17","Kiirsti Owen",1
"7655","BG-8-33",2016,"3m 1SPM","2016-06-18","Nicole Boucher",1
"7656","BG-8-33",2016,"3m 1SPM","2016-06-24","Nicole Boucher",1
"7657","BG-8-33",2016,"3m 1SPM","2016-06-28","Tyne Baker",1
"7658","BG-8-33",2016,"3m 1SPM","2016-07-07","Nicole Boucher",1
"7659","BG-8-33",2016,"3m 1SPM","2016-07-09","Tyne Baker",1
"7660","BG-8-34",2016,"3m 1SPM","2016-06-12","Brandon Law",1
"7661","BG-8-34",2016,"3m 1SPM","2016-06-14","Brandon Law",1
"7662","BG-8-34",2016,"3m 1SPM","2016-06-20","Nicole Boucher",1
"7663","BG-8-34",2016,"3m 1SPM","2016-06-28","Nicole Boucher",1
"7664","BG-8-34",2016,"3m 1SPM","2016-07-03","Kiirsti Owen",1
"7665","BG-8-34",2016,"3m 1SPM","2016-07-10","Kevan Cowcill",1
"7666","BG-8-35",2016,"3m 1SPM","2016-05-28","Colin Macfarlane",1
"7667","BG-8-35",2016,"3m 1SPM","2016-06-06","Nicole Boucher",1
"7668","BG-8-35",2016,"3m 1SPM","2016-06-08","Nicole Boucher",1
"7669","BG-8-35",2016,"3m 1SPM","2016-06-11","Laurel McDonald",1
"7670","BG-8-35",2016,"3m 1SPM","2016-06-18","Nicole Boucher",1
"7671","BG-8-35",2016,"3m 1SPM","2016-06-25","Brandon Law",1
"7672","BG-8-36",2016,"3m 1SPM","2016-05-30","Nicole Boucher",1
"7673","BG-8-36",2016,"3m 1SPM","2016-06-05","Tyne Baker",1
"7674","BG-8-36",2016,"3m 1SPM","2016-06-09","Brandon Law",1
"7675","BG-8-36",2016,"3m 1SPM","2016-06-11","Erik Hedlin",1
"7676","BG-8-36",2016,"3m 1SPM","2016-06-19","Nicole Boucher",1
"7677","BG-8-36",2016,"3m 1SPM","2016-06-23","Tyne Baker",1
"7678","BG-8-36",2016,"3m 1SPM","2016-06-24","Colin Macfarlane",1
"7679","BG-8-37",2016,"3m 1SPM","2016-06-23","Brandon Law",1
"7680","BG-8-37",2016,"3m 1SPM","2016-06-25","Nicole Boucher",1
"7681","BG-8-37",2016,"3m 1SPM","2016-06-30","Kevan Cowcill",1
"7682","BG-8-37",2016,"3m 1SPM","2016-07-03","Renee Roy",1
"7683","BG-8-37",2016,"3m 1SPM","2016-07-07","Erik Hedlin",1
"7684","BG-8-38",2016,"3m 1SPM","2016-06-19","Nicole Boucher",1
"7685","BG-8-38",2016,"3m 1SPM","2016-07-03","Nicole Boucher",1
"7686","BG-8-38",2016,"3m 1SPM","2016-07-04","Tyne Baker",1
"7687","BG-8-38",2016,"3m 1SPM","2016-07-08","Tyne Baker",1
"7688","BG-8-39",2016,"3m 1SPM","2016-05-19","Tyne Baker",1
"7689","BG-8-39",2016,"3m 1SPM","2016-05-30","Brandon Law",1
"7690","BG-8-39",2016,"3m 1SPM","2016-06-01","Colin Macfarlane",1
"7691","BG-8-39",2016,"3m 1SPM","2016-06-05","Nicole Boucher",1
"7692","BG-8-39",2016,"3m 1SPM","2016-06-07","Colin Macfarlane",1
"7693","BG-8-4",2016,"3m 1SPM","2016-05-24","Tyne Baker",1
"7694","BG-8-4",2016,"3m 1SPM","2016-05-26","Brandon Law",1
"7695","BG-8-4",2016,"3m 1SPM","2016-05-28","Colin Macfarlane",1
"7696","BG-8-4",2016,"3m 1SPM","2016-05-31","Nicole Boucher",1
"7697","BG-8-4",2016,"3m 1SPM","2016-06-05","Colin Macfarlane",1
"7698","BG-8-4",2016,"3m 1SPM","2016-06-09","Renee Roy",1
"7699","BG-8-40",2016,"3m 1SPM","2016-05-24","Laurel McDonald",1
"7700","BG-8-40",2016,"3m 1SPM","2016-05-30","Kiirsti Owen",1
"7701","BG-8-40",2016,"3m 1SPM","2016-05-31","Brandon Law",1
"7702","BG-8-40",2016,"3m 1SPM","2016-06-06","Kiirsti Owen",1
"7703","BG-8-40",2016,"3m 1SPM","2016-06-08","Nicole Boucher",1
"7704","BG-8-40",2016,"3m 1SPM","2016-06-09","Laurel McDonald",1
"7705","BG-8-41",2016,"3m 1SPM","2016-06-19","Nicole Boucher",1
"7706","BG-8-41",2016,"3m 1SPM","2016-06-25","Nicole Boucher",1
"7707","BG-8-41",2016,"3m 1SPM","2016-06-29","Nicole Boucher",1
"7708","BG-8-41",2016,"3m 1SPM","2016-07-02","Nicole Boucher",1
"7709","BG-8-41",2016,"3m 1SPM","2016-07-08","Tyne Baker",1
"7710","BG-8-41",2016,"3m 1SPM","2016-07-09","Brandon Law",1
"7711","BG-8-42",2016,"3m 1SPM","2016-06-14","Nicole Boucher",1
"7712","BG-8-42",2016,"3m 1SPM","2016-06-16","Erik Hedlin",1
"7713","BG-8-42",2016,"3m 1SPM","2016-06-20","Brandon Law",1
"7714","BG-8-42",2016,"3m 1SPM","2016-06-23","Brandon Law",1
"7715","BG-8-42",2016,"3m 1SPM","2016-06-23","Colin Macfarlane",1
"7716","BG-8-42",2016,"3m 1SPM","2016-07-02","Tyne Baker",1
"7717","BG-8-42",2016,"3m 1SPM","2016-07-04","Tyne Baker",1
"7718","BG-8-43",2016,"3m 1SPM","2016-05-25","Nicole Boucher",1
"7719","BG-8-43",2016,"3m 1SPM","2016-05-29","Colin Macfarlane",1
"7720","BG-8-43",2016,"3m 1SPM","2016-06-03","Colin Macfarlane",1
"7721","BG-8-43",2016,"3m 1SPM","2016-06-08","Nicole Boucher",1
"7722","BG-8-44",2016,"3m 1SPM","2016-06-01","Tyne Baker",1
"7723","BG-8-44",2016,"3m 1SPM","2016-06-02","Colin Macfarlane",1
"7724","BG-8-44",2016,"3m 1SPM","2016-06-05","Kiirsti Owen",1
"7725","BG-8-44",2016,"3m 1SPM","2016-06-08","Colin Macfarlane",1
"7726","BG-8-44",2016,"3m 1SPM","2016-06-10","Laurel McDonald",1
"7727","BG-8-45",2016,"3m 1SPM","2016-05-25","Nicole Boucher",1
"7728","BG-8-45",2016,"3m 1SPM","2016-05-26","Brandon Law",1
"7729","BG-8-45",2016,"3m 1SPM","2016-05-29","Nicole Boucher",1
"7730","BG-8-45",2016,"3m 1SPM","2016-05-30","Laurel McDonald",1
"7731","BG-8-46",2016,"3m 1SPM","2016-06-02","Tyne Baker",1
"7732","BG-8-46",2016,"3m 1SPM","2016-06-05","Nicole Boucher",1
"7733","BG-8-46",2016,"3m 1SPM","2016-06-08","Nicole Boucher",1
"7734","BG-8-46",2016,"3m 1SPM","2016-06-10","Nicole Boucher",1
"7735","BG-8-46",2016,"3m 1SPM","2016-06-12","Laurel McDonald",1
"7736","BG-8-47",2016,"3m 1SPM","2016-05-29","Laurel McDonald",1
"7737","BG-8-47",2016,"3m 1SPM","2016-06-05","Brandon Law",1
"7738","BG-8-47",2016,"3m 1SPM","2016-06-05","Nicole Boucher",1
"7739","BG-8-47",2016,"3m 1SPM","2016-06-07","Brandon Law",1
"7740","BG-8-48",2016,"3m 1SPM","2016-05-26","Erik Hedlin",1
"7741","BG-8-48",2016,"3m 1SPM","2016-05-26","Tyne Baker",1
"7742","BG-8-48",2016,"3m 1SPM","2016-06-05","Laurel McDonald",1
"7743","BG-8-48",2016,"3m 1SPM","2016-06-07","Nicole Boucher",1
"7744","BG-8-49",2016,"3m 1SPM","2016-06-17","Erik Hedlin",1
"7745","BG-8-49",2016,"3m 1SPM","2016-06-26","Nicole Boucher",1
"7746","BG-8-49",2016,"3m 1SPM","2016-06-30","Nicole Boucher",1
"7747","BG-8-49",2016,"3m 1SPM","2016-07-02","Nicole Boucher",1
"7748","BG-8-5",2016,"3m 1SPM","2016-06-21","Nicole Boucher",1
"7749","BG-8-5",2016,"3m 1SPM","2016-06-23","Colin Macfarlane",1
"7750","BG-8-5",2016,"3m 1SPM","2016-06-23","Laurel McDonald",1
"7751","BG-8-5",2016,"3m 1SPM","2016-06-26","Erik Hedlin",1
"7752","BG-8-5",2016,"3m 1SPM","2016-07-05","Nicole Boucher",1
"7753","BG-8-5",2016,"3m 1SPM","2016-07-09","Kevan Cowcill",1
"7754","BG-8-50",2016,"3m 1SPM","2016-06-18","Nicole Boucher",1
"7755","BG-8-50",2016,"3m 1SPM","2016-06-24","Nicole Boucher",1
"7756","BG-8-50",2016,"3m 1SPM","2016-06-26","Kevan Cowcill",1
"7757","BG-8-50",2016,"3m 1SPM","2016-06-30","Nicole Boucher",1
"7758","BG-8-50",2016,"3m 1SPM","2016-07-02","Nicole Boucher",1
"7759","BG-8-50",2016,"3m 1SPM","2016-07-04","Nicole Boucher",1
"7760","BG-8-51",2016,"3m 1SPM","2016-06-15","Laurel McDonald",1
"7761","BG-8-51",2016,"3m 1SPM","2016-06-17","Renee Roy",1
"7762","BG-8-51",2016,"3m 1SPM","2016-06-19","Colin Macfarlane",1
"7763","BG-8-51",2016,"3m 1SPM","2016-06-26","Nicole Boucher",1
"7764","BG-8-52",2016,"3m 1SPM","2016-06-23","Brandon Law",1
"7765","BG-8-52",2016,"3m 1SPM","2016-06-23","Nicole Boucher",1
"7766","BG-8-52",2016,"3m 1SPM","2016-06-25","Nicole Boucher",1
"7767","BG-8-52",2016,"3m 1SPM","2016-07-06","Nicole Boucher",1
"7768","BG-8-52",2016,"3m 1SPM","2016-07-14","Christopher Moser-Purdy",1
"7769","BG-8-53",2016,"3m 1SPM","2016-05-27","Nicole Boucher",1
"7770","BG-8-53",2016,"3m 1SPM","2016-06-06","Kevan Cowcill",1
"7771","BG-8-53",2016,"3m 1SPM","2016-06-06","Nicole Boucher",1
"7772","BG-8-53",2016,"3m 1SPM","2016-06-07","Nicole Boucher",1
"7773","BG-8-53",2016,"3m 1SPM","2016-06-09","Renee Roy",1
"7774","BG-8-54",2016,"3m 1SPM","2016-05-27","Colin Macfarlane",1
"7775","BG-8-54",2016,"3m 1SPM","2016-05-30","Brandon Law",1
"7776","BG-8-54",2016,"3m 1SPM","2016-05-31","Nicole Boucher",1
"7777","BG-8-54",2016,"3m 1SPM","2016-06-02","Nicole Boucher",1
"7778","BG-8-54",2016,"3m 1SPM","2016-06-03","Brandon Law",1
"7779","BG-8-54",2016,"3m 1SPM","2016-06-06","Colin Macfarlane",1
"7780","BG-8-55",2016,"3m 1SPM","2016-05-25","Brandon Law",1
"7781","BG-8-55",2016,"3m 1SPM","2016-05-29","Colin Macfarlane",1
"7782","BG-8-55",2016,"3m 1SPM","2016-06-01","Brandon Law",1
"7783","BG-8-55",2016,"3m 1SPM","2016-06-09","Nicole Boucher",1
"7784","BG-8-56",2016,"3m 1SPM","2016-05-20","Laurel McDonald",1
"7785","BG-8-56",2016,"3m 1SPM","2016-06-03","Nicole Boucher",1
"7786","BG-8-56",2016,"3m 1SPM","2016-06-06","Colin Macfarlane",1
"7787","BG-8-56",2016,"3m 1SPM","2016-06-10","Erik Hedlin",1
"7788","BG-8-56",2016,"3m 1SPM","2016-06-11","Connor Charchuk",1
"7789","BG-8-57",2016,"3m 1SPM","2016-05-19","Laurel McDonald",1
"7790","BG-8-57",2016,"3m 1SPM","2016-05-30","Laurel McDonald",1
"7791","BG-8-57",2016,"3m 1SPM","2016-05-31","Laurel McDonald",1
"7792","BG-8-57",2016,"3m 1SPM","2016-06-02","Laurel McDonald",1
"7793","BG-8-57",2016,"3m 1SPM","2016-06-02","Nicole Boucher",1
"7794","BG-8-57",2016,"3m 1SPM","2016-06-08","Nicole Boucher",1
"7795","BG-8-58",2016,"3m 1SPM","2016-05-25","Nicole Boucher",1
"7796","BG-8-58",2016,"3m 1SPM","2016-06-03","Kiirsti Owen",1
"7797","BG-8-58",2016,"3m 1SPM","2016-06-05","Nicole Boucher",1
"7798","BG-8-58",2016,"3m 1SPM","2016-06-08","Nicole Boucher",1
"7799","BG-8-59",2016,"3m 1SPM","2016-06-12","Nicole Boucher",1
"7800","BG-8-59",2016,"3m 1SPM","2016-06-21","Colin Macfarlane",1
"7801","BG-8-59",2016,"3m 1SPM","2016-06-21","Nicole Boucher",1
"7802","BG-8-59",2016,"3m 1SPM","2016-06-27","Erik Hedlin",1
"7803","BG-8-59",2016,"3m 1SPM","2016-06-29","Nicole Boucher",1
"7804","BG-8-59",2016,"3m 1SPM","2016-07-02","Nicole Boucher",1
"7805","BG-8-59",2016,"3m 1SPM","2016-07-07","Kevan Cowcill",1
"7806","BG-8-6",2016,"3m 1SPM","2016-06-17","Colin Macfarlane",1
"7807","BG-8-6",2016,"3m 1SPM","2016-06-22","Kevan Cowcill",1
"7808","BG-8-6",2016,"3m 1SPM","2016-06-25","Nicole Boucher",1
"7809","BG-8-6",2016,"3m 1SPM","2016-06-29","Nicole Boucher",1
"7810","BG-8-6",2016,"3m 1SPM","2016-07-01","Renee Roy",1
