"","SS","DecidR","Decid1","Decid2","Decid3","Decid4","Decid5","Decid6","Decid7","Decid8","Decid9","MixedwoodR","Mixedwood1","Mixedwood2","Mixedwood3","Mixedwood4","Mixedwood5","Mixedwood6","Mixedwood7","Mixedwood8","Mixedwood9","PineR","Pine1","Pine2","Pine3","Pine4","Pine5","Pine6","Pine7","Pine8","Pine9","SpruceR","Spruce1","Spruce2","Spruce3","Spruce4","Spruce5","Spruce6","Spruce7","Spruce8","Spruce9","TreedBogR","TreedBog1","TreedBog2","TreedBog3","TreedBog4","TreedBog5","TreedBog6","TreedBog7","TreedBog8","TreedBog9","TreedFenR","TreedFen1","TreedFen2","TreedFen3","TreedFen4","TreedFen5","TreedFen6","TreedFen7","TreedFen8","TreedFen9","TreedSwampR","TreedSwamp1","TreedSwamp2","TreedSwamp3","TreedSwamp4","TreedSwamp5","TreedSwamp6","TreedSwamp7","TreedSwamp8","TreedSwamp9","GrassHerb","Shrub","GraminoidFen","Marsh","ShrubbyBog","ShrubbyFen","ShrubbySwamp","Bare","SnowIce","Water","UrbanIndustrial","UrbanResidence","RuralResidentialIndustrial","IndustrialSiteRural","WindGenerationFacility","OtherDisturbedVegetation","MineSite","PeatMine","WellSite","Pipeline","TransmissionLine","SeismicLineNarrow","SeismicLineWide","RoadHardSurface","RailHardSurface","RoadTrailVegetated","RoadVegetatedVerge","RailVegetatedVerge","CultivationCrop","CultivationAbandoned","CultivationRoughPasture","CultivationTamePasture","HighDensityLivestockOperation","BorrowpitsDugoutsSumps","MunicipalWaterSewage","Reservoirs","Canals","CCDecidR","CCDecid1","CCDecid2","CCDecid3","CCDecid4","CCMixedwoodR","CCMixedwood1","CCMixedwood2","CCMixedwood3","CCMixedwood4","CCPineR","CCPine1","CCPine2","CCPine3","CCPine4","CCSpruceR","CCSpruce1","CCSpruce2","CCSpruce3","CCSpruce4"
"BG_5_42","BG_5_42",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178314.958435104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24044.644351984,55218.5151929044,3992.25251987119,0,0,0,0,0,0,0,0,0,31388.0978520091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2780.96078369651,0,32838.6908701542,13708.1219947063,0,0,1239.29646513834,0,0,0,0,0,0,0,0,1667.36209136819,0,0,11427.8382382339,3379.16872956735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_5_43","BG_5_43",0,0,0,0,0,9376.56686541904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76707.7750609628,162067.921794913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8307.04416813365,43660.1317797749,0,0,0,0,0,0,0,0,0,503.180418282928,0,0,0,0,0,0,0,0,0,0,4519.59267823455,0,0,0,0,0,0,833.198172178958,4250.68968932044,0,0,0,0,0,225.197604976994,0,0,0,0,0,0,0,0,12190.3963082123,0,0,5620.6356395265,3798.83919867173,0,0,7957.08754279742,19981.5685064801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_5_44","BG_5_44",0,0,0,0,0,79200.3706530605,0,0,0,0,0,0,0,0,0,0,4110.81044629996,0,0,0,0,0,0,0,6907.9289779684,54942.1621736757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79548.1329734029,36158.6247046546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47487.8670247378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31873.5234865237,0,0,0,0,3971.94952137605,0,0,2475.30418064327,1851.39127716952,0,0,6905.91884154158,4565.97533213572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_5_45","BG_5_45",0,0,0,0,0,102155.055320798,0,0,0,0,0,0,0,20807.2506041035,0,0,17345.8598395469,0,0,0,0,0,0,0,0,9872.19972965743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4892.40649119498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163045.854043382,0,0,0,0,4622.6862015588,7277.4057577885,0,0,1456.64476284868,0,0,10494.8957123049,18029.7882598423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_5_46","BG_5_46",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75910.7859045289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42433.9276218014,8714.02957491761,0,4447.91255572324,0,0,0,0,0,0,0,0,319.926577300317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176702.465962124,0,0,0,0,28352.4454532423,10909.6932511484,0,5230.57397304918,148.849959060792,0,0,3371.01279889312,3458.21175982247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_5_47","BG_5_47",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25142.7967850638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97573.6954659775,0,122925.751263881,0,0,0,0,0,0,0,248.896236570145,20172.8221693428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38338.8724889122,0,0,0,0,18788.5982580354,15074.2931563167,0,5153.65981748171,1951.6038426741,0,0,9560.156923471,5068.88203673848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_5_48","BG_5_48",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3318.69301698639,0,99072.8290274059,0,0,0,0,0,0,0,151901.319263354,0,291.235802643353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46287.9782236754,0,0,0,0,0,0,0,0,28031.1119144854,14319.0675530272,0,1900.72144368994,4821.07417588575,0,0,10055.9190090452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_5_49","BG_5_49",0,0,0,0,9978.79956063396,68931.3564623689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41418.9849182292,15278.7026841283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,752.57506202234,0,0,0,0,0,0,0,0,0,164172.197325157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10670.7799071963,0,0,0,0,0,0,0,0,27370.195079939,9253.56355932285,0,4614.81422915586,0,0,0,7558.03029863255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_5_5","BG_5_5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9103.75312058122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8873.34158299606,424.370168339011,30931.2540937902,0,0,0,0,0,0,0,0,156911.009869369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11803.434513755,33728.4898806187,4388.23781362382,0,0,46425.8506709053,0,0,0,0,0,0,0,0,51232.7026673829,356.110800822691,0,0,3971.75734741699,0,0,1273.7302906677,576.012717063494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_5_50","BG_5_50",0,0,0,0,0,6192.99452070342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98930.942907556,285.054490983376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89490.8635315548,137236.502934918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7815.36350806584,4762.40312015667,0,10198.6901465258,3213.51500812176,0,0,1873.58960639208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_5_51","BG_5_51",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36107.3990555983,185202.721449649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2893.2400230747,0,19347.6621631284,0,0,0,0,0,0,0,0,3765.43460677074,0,8156.08735921854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43563.4364499629,6605.90942521337,0,0,679.417220677218,0,0,0,24060.3351066598,0,0,0,0,0,0,0,5345.10324196678,0,0,0,5915.51370137342,18357.7868364144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_5_52","BG_5_52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1416.67691122082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131611.437378073,0,180083.786027617,0,0,0,0,0,0,0,0,0,1472.70872582248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3753.10308348321,0,1854.75450773798,1347.36920289066,0,0,133.158159779674,0,0,0,0,0,0,0,0,1426.09365809975,0,0,5316.47313841534,7507.73640537785,0,0,6024.00338599603,18052.7862229678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_5_53","BG_5_53",0,0,0,0,0,2089.14233368678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137822.959018345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69246.0206075425,108556.489537194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1028.57381704287,0,0,0,0,0,0,0,0,0,152.005189087554,0,0,0,0,4402.23093672225,0,0,11074.7480875031,2292.04024481328,0,0,7700.69135463394,15635.0772589902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_5_54","BG_5_54",0,0,0,0,0,86551.0622401194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139757.776616509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25933.9680560852,72144.9252132525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22848.9584363086,0,0,0,0,4044.38941607969,0,0,6167.83410095923,0,0,0,1236.47734890373,1314.61984426459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_5_55","BG_5_55",0,0,0,0,0,158914.155071802,0,0,0,0,0,0,0,24456.4832835477,0,0,271.075478005483,0,0,0,0,0,0,0,0,2439.20436669524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23670.2724402382,124267.109000592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4307.44162126559,0,0,0,0,3883.77531095479,124.460715822441,0,4683.28006878402,4515.18622237656,0,0,2645.3553568162,5822.26101494398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_5_56","BG_5_56",0,0,0,0,0,41644.0963767021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72728.6581215945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93872.5627268153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74005.4768584908,0,0,0,0,11316.0004906293,21165.8289735199,0,4823.7085541377,1419.53358901306,0,0,12796.1195952958,26227.9587319752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_5_57","BG_5_57",0,0,0,0,0,30622.5033049995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154317.308096513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109883.401016339,0,26301.6095011503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15786.722097321,10937.8529415392,0,9373.08845060394,0,0,0,1383.28962518656,1394.28775434589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_5_58","BG_5_58",0,0,0,0,0,9973.68402101345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,801.88339368552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2505.16524072267,0,220641.196362847,0,0,0,0,0,0,0,94654.4547104979,0,154.87987226811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1288.70544806885,0,0,0,0,0,0,0,0,16715.1294013301,0,0,6241.40807844837,7023.51948091098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_5_59","BG_5_59",0,0,0,0,0,0,0,0,0,0,0,0,0,0,22226.6753713625,0,0,0,0,0,0,0,0,0,0,124506.816872291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133254.375167586,0,3448.12355666985,0,0,0,0,0,0,0,62321.3927371156,4308.34462425978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9934.29361117724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_5_6","BG_5_6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23133.291003184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37585.6186158908,0,0,0,0,0,0,0,0,116757.055162524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51033.592120849,2538.42940168318,7575.54375931861,33858.0989237642,4692.63577049412,0,0,22751.5102206824,0,0,0,0,0,0,0,0,30213.7655296986,14502.6151918883,0,1808.92993020307,4712.64792042701,0,0,8505.95819882644,330.34694351073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_5_60","BG_5_60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.044319475759,0,0,0,0,0,0,0,0,0,0,23417.4536432414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40925.8899427403,0,0,0,0,0,0,0,0,0,35985.5209677338,245135.50790793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10707.8472740691,3607.72066060173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_5_61","BG_5_61",0,0,0,0,0,0,0,0,0,0,0,0,0,0,600.594961091676,0,0,0,0,0,0,0,0,0,6427.51768718047,62720.5291440684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.769901603082,0,46277.5239137934,0,0,0,0,0,0,0,0,181388.860024749,0,15223.2409642026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.735536773995,0,0,0,0,0,0,0,16585.7397395119,0,0,0,0,3925.99769931559,0,0,1730.25785505853,0,0,0,6492.21617592131,18340.0154538882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_5_62","BG_5_62",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127222.933809196,52888.1420816965,10823.6864543058,0,0,0,0,0,0,0,70.8671757173358,159105.484311247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1382.29910758189,0,0,1350.0790395302,7156.53423446404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_5_63","BG_5_63",0,0,0,0,0,3336.88028212353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47131.7818177161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18988.1969529673,246626.485874977,0,0,0,0,0,0,0,0,321.225271589685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1205.91028180229,0,0,0,11855.0960851501,0,0,0,0,0,0,0,0,0,0,0,18294.0239624971,0,0,10704.0503858906,1536.35278157335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_5_64","BG_5_64",0,0,0,0,0,27030.1640929256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159659.436061116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113379.193819511,2456.4731470519,0,0,0,0,0,0,0,0,655.071393686233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3955.37617379447,103.843331489231,0,10352.8187514163,19402.8281413093,0,0,0,0,0,0,0,0,0,0,0,8000.09996387815,0,0,11970.0828470013,3034.63795238675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_5_65","BG_5_65",0,0,0,0,0,25941.5828846431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205647.691246434,98479.3586440397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5555.44310291844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11557.3676837147,0,0,10369.4511786766,2449.14530011029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_5_66","BG_5_66",0,0,0,0,0,128952.763832677,0,14069.4523289844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65518.2605343024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23084.8075132605,65107.8327231549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6624.69258204283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14804.1321386072,30850.5113991354,0,935.303665075875,3221.61586774955,0,0,3324.39383968237,3506.21305007046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_5_67","BG_5_67",0,0,0,0,0,142272.921222207,0,70312.7898675412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79959.3599747236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6549.52579065097,10718.009196412,0,119.855824836402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8298.19781723735,13670.5696727989,0,1394.64555256694,5266.38126088797,0,0,5456.03986290888,15981.6980825706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_5_68","BG_5_68",0,0,0,0,0,51780.9546682347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55097.8187739785,69122.7750713607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5478.12454980992,0,121356.609353663,0,0,0,0,0,0,0,32501.0000237515,0,292.725324677966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17397.5165254131,0,0,808.205893176426,6164.38216885582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_5_69","BG_5_69",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3177.49049135455,0,0,0,0,0,0,0,0,0,12301.0266534619,2500.68529443062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112994.304774228,0,0,0,0,0,0,0,0,0,219473.274751228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5926.47202528915,3626.75527767929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_5_7","BG_5_7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551.830957299135,0,0,0,0,0,0,0,0,0,125041.978178146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111327910805942,0,0,0,0,0,0,0,0,97091.5345629702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84343.363457095,14697.5679205996,15347.1037398418,0,0,0,0,2484.25983307097,0,0,0,0,0,0,0,0,12091.4934083843,0,0,3006.12339078382,4380.50254867995,0,0,964.128792765464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_5_70","BG_5_70",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6762.18049727521,0,0,0,0,0,0,0,0,0,93959.3422804233,2586.97775506145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45480.9351632605,0,0,0,0,0,0,0,0,0,56.7829954437979,193230.161390476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10702.0384171923,7221.5517454145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_5_71","BG_5_71",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57685.7531953503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66680.239497152,9385.33927752089,0,0,0,0,0,0,0,115277.461593812,78920.0310626974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5404.27626973297,0,0,0,0,0,0,0,2862.15327974472,1065.42562055614,0,0,6121.89013478599,16597.4055474666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_5_72","BG_5_72",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10645.9872275607,0,0,0,0,0,0,0,0,0,22453.1244181687,305157.487879822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5404.31062294056,0,0,0,0,5830.35726716461,0,0,2937.30102980852,7571.47200581739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_5_73","BG_5_73",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48053.082703763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34733.0446192429,210848.963064278,0,0,0,0,0,0,0,0,0,32216.55669544,38.1665202319086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14911.5395716135,0,0,13892.5085186402,5305.98720789849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_5_74","BG_5_74",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55090.0059217317,89364.4340819655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140731.90048379,0,0,0,0,0,0,0,0,0,0,0,44355.8059192344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9076.72306416062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340.69163027866,0,0,17452.7475688624,3587.66893938557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_5_75","BG_5_75",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86871.9378301444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235041.845004037,0,0,0,0,0,0,0,0,0,0,0,5705.39902782258,694.510922381578,0,0,0,0,0,0,0,6312.92838755506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6569.75145868554,0,0,10384.922338068,8418.67833288492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_5_76","BG_5_76",0,0,0,0,0,100370.014685378,0,54880.9420039811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22982.8978446409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5848.92394874583,87834.7783896128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47029.1040414125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7252.60039521745,28942.7371196199,0,2887.08499020459,1970.67753239857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_5_77","BG_5_77",0,0,0,0,14510.7862119487,73152.5448919417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96474.0756849319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45827.2842299567,58283.1803865807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24549.1764838245,14000.9406206472,0,8045.44225794514,0,0,0,6271.4563225413,18885.1196472945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
