project,data_set,site,station,recording_date,recording_time,status,latitude,longitude,is_buffered_location,species_code,scientific_name,species_english_name,method,rain,wind,noise,industry_noise,audio_quality,species_individual_name,transcriber,abundance,confidence,min0_voc,min0_start,min1_voc,min1_start,min2_voc,min2_start,min3_voc,min3_start,min4_voc,min4_start,min5_voc,min5_start,min6_voc,min6_start,min7_voc,min7_start,min8_voc,min8_start,min9_voc,min9_start,comment,species_comment
Big Grids 2018,BG,18,100,2018-06-15,4:50:00,Transcribed,55.691256,-113.381768,f,OVEN,Seiurus aurocapilla,Ovenbird,3m 1SPM,0,2,0,0,No audio quality issues,1,Tyne Baker,ONE,Confident,,,Song,55.1,Song,36.4,,,,,,,,,,,,,,,,
Big Grids 2018,BG,18,100,2018-06-15,4:50:00,Transcribed,55.691256,-113.381768,f,PISI,Spinus pinus,Pine Siskin,3m 1SPM,0,2,0,0,No audio quality issues,1,Tyne Baker,ONE,Confident,,,Call,23.3,Call,46.9,,,,,,,,,,,,,,,,
Big Grids 2018,BG,18,100,2018-06-15,4:50:00,Transcribed,55.691256,-113.381768,f,REVI,Vireo olivaceus,Red-eyed Vireo,3m 1SPM,0,2,0,0,No audio quality issues,1,Tyne Baker,ONE,Confident,Song,0.7,Song,0.1,Song,3.1,,,,,,,,,,,,,,,,
Big Grids 2018,BG,18,100,2018-06-15,4:50:00,Transcribed,55.691256,-113.381768,f,SWTH,Catharus ustulatus,Swainson's Thrush,3m 1SPM,0,2,0,0,No audio quality issues,1,Tyne Baker,TMTC,Confident,Song,2.4,Song,0.7,Song,1,,,,,,,,,,,,,,,,AE:2-3
Big Grids 2018,BG,18,100,2018-06-15,4:50:00,Transcribed,55.691256,-113.381768,f,WTSP,Zonotrichia albicollis,White-throated Sparrow,3m 1SPM,0,2,0,0,No audio quality issues,1,Tyne Baker,ONE,Confident,,,Song,3,,,,,,,,,,,,,,,,,,
Big Grids 2018,BG,18,100,2018-06-20,4:50:00,Transcribed,55.691256,-113.381768,f,BAWW,Mniotilta varia,Black-and-white Warbler,3m 1SPM,0,0,0,0,No audio quality issues,1,Christopher Wagner,ONE,Confident,,,,,Song,40.1,,,,,,,,,,,,,,,,
Big Grids 2018,BG,18,100,2018-06-20,4:50:00,Transcribed,55.691256,-113.381768,f,MAWA,Setophaga magnolia,Magnolia Warbler,3m 1SPM,0,0,0,0,No audio quality issues,1,Christopher Wagner,ONE,Confident,Song,0.4,Song,17,Song,12.3,,,,,,,,,,,,,,,,
Big Grids 2018,BG,18,100,2018-06-20,4:50:00,Transcribed,55.691256,-113.381768,f,OVEN,Seiurus aurocapilla,Ovenbird,3m 1SPM,0,0,0,0,No audio quality issues,1,Christopher Wagner,ONE,Confident,Song,6.3,Song,14.3,Song,2.3,,,,,,,,,,,,,,,,
Big Grids 2018,BG,18,100,2018-06-20,4:50:00,Transcribed,55.691256,-113.381768,f,OVEN,Seiurus aurocapilla,Ovenbird,3m 1SPM,0,0,0,0,No audio quality issues,2,Christopher Wagner,ONE,Confident,Song,9.2,Song,11.2,Song,21.4,,,,,,,,,,,,,,,,
Big Grids 2018,BG,18,100,2018-06-20,4:50:00,Transcribed,55.691256,-113.381768,f,TEWA,Oreothylpis peregrina,Tennessee Warbler,3m 1SPM,0,0,0,0,No audio quality issues,1,Christopher Wagner,ONE,Confident,Song,2.8,Song,5.9,Song,5.1,,,,,,,,,,,,,,,,
Big Grids 2018,BG,18,100,2018-06-20,4:50:00,Transcribed,55.691256,-113.381768,f,UNKN, ,Unknown,3m 1SPM,0,0,0,0,No audio quality issues,1,Christopher Wagner,ONE,Unknown far,Song,40.9,,,,,,,,,,,,,,,,,,,,
Big Grids 2018,BG,18,100,2018-06-20,4:50:00,Transcribed,55.691256,-113.381768,f,WIWR,Troglodytes hiemalis,Winter Wren,3m 1SPM,0,0,0,0,No audio quality issues,1,Christopher Wagner,ONE,Confident,Song,0,Song,33.9,Song,18.1,,,,,,,,,,,,,,,,
Big Grids 2018,BG,18,100,2018-06-21,4:51:00,Transcribed,55.691256,-113.381768,f,AMRO,Turdus migratorius,American Robin,3m 1SPM,0,0,0,2,No audio quality issues,1,Nicole Boucher,ONE,Confident,Song,1.7,Song,0,Song,2.1,,,,,,,,,,,,,,,,
Big Grids 2018,BG,18,100,2018-06-21,4:51:00,Transcribed,55.691256,-113.381768,f,HETR, ,Heavy traffic,3m 1SPM,0,0,0,2,No audio quality issues,1,Nicole Boucher,ONE,Confident,,,Song,11.4,,,,,,,,,,,,,,,,,,
Big Grids 2018,BG,18,100,2018-06-21,4:51:00,Transcribed,55.691256,-113.381768,f,LITR, ,Light traffic,3m 1SPM,0,0,0,2,No audio quality issues,1,Nicole Boucher,ONE,Confident,Song,50,,,Song,0.1,,,,,,,,,,,,,,,,
Big Grids 2018,BG,18,100,2018-06-21,4:51:00,Transcribed,55.691256,-113.381768,f,MAWA,Setophaga magnolia,Magnolia Warbler,3m 1SPM,0,0,0,2,No audio quality issues,1,Nicole Boucher,ONE,Confident,Song,24.9,Song,31.4,Song,3.6,,,,,,,,,,,,,,,,
Big Grids 2018,BG,18,100,2018-06-21,4:51:00,Transcribed,55.691256,-113.381768,f,MOTR, ,Moderate traffic,3m 1SPM,0,0,0,2,No audio quality issues,1,Nicole Boucher,ONE,Confident,Song,56.8,Song,0.1,,,,,,,,,,,,,,,,,,
Big Grids 2018,BG,18,100,2018-06-21,4:51:00,Transcribed,55.691256,-113.381768,f,OVEN,Seiurus aurocapilla,Ovenbird,3m 1SPM,0,0,0,2,No audio quality issues,1,Nicole Boucher,ONE,Confident,Song,2.8,Song,0.1,Song,12.5,,,,,,,,,,,,,,,,
Big Grids 2018,BG,18,100,2018-06-21,4:51:00,Transcribed,55.691256,-113.381768,f,OVEN,Seiurus aurocapilla,Ovenbird,3m 1SPM,0,0,0,2,No audio quality issues,2,Nicole Boucher,ONE,Confident,Song,26.1,Song,3.2,Song,0.2,,,,,,,,,,,,,,,,
Big Grids 2018,BG,18,100,2018-06-21,4:51:00,Transcribed,55.691256,-113.381768,f,SWTH,Catharus ustulatus,Swainson's Thrush,3m 1SPM,0,0,0,2,No audio quality issues,1,Nicole Boucher,ONE,Confident,Song,33.3,,,,,,,,,,,,,,,,,,,,
Big Grids 2018,BG,18,100,2018-06-21,4:51:00,Transcribed,55.691256,-113.381768,f,TEWA,Oreothylpis peregrina,Tennessee Warbler,3m 1SPM,0,0,0,2,No audio quality issues,1,Nicole Boucher,ONE,Confident,Song,0.1,Song,3.5,Song,0.2,,,,,,,,,,,,,,,,
Big Grids 2018,BG,18,100,2018-06-21,4:51:00,Transcribed,55.691256,-113.381768,f,UNKN, ,Unknown,3m 1SPM,0,0,0,2,No audio quality issues,1,Nicole Boucher,ONE,Unknown far,Song,5,,,,,,,,,,,,,,,,,,,,
Big Grids 2018,BG,18,100,2018-06-21,4:51:00,Transcribed,55.691256,-113.381768,f,UNVI, ,Unknown Vireo,3m 1SPM,0,0,0,2,No audio quality issues,1,Nicole Boucher,ONE,Confident,Song,39.1,,,,,,,,,,,,,,,,,,,,
Big Grids 2018,BG,18,100,2018-06-21,4:51:00,Transcribed,55.691256,-113.381768,f,WIWR,Troglodytes hiemalis,Winter Wren,3m 1SPM,0,0,0,2,No audio quality issues,1,Nicole Boucher,ONE,Confident,Song,0,Song,0.1,Song,0.1,,,,,,,,,,,,,,,,
Big Grids 2018,BG,18,11,2018-06-16,4:50:00,Transcribed,55.646446,-113.465178,f,BRCR,Certhia americana,Brown Creeper,3m 1SPM,0,0,0,0,No audio quality issues,1,Scott Wilson,ONE,Confident,Song,0,Song,2.2,Song,38.8,,,,,,,,,,,,,,,,
Big Grids 2018,BG,18,11,2018-06-16,4:50:00,Transcribed,55.646446,-113.465178,f,CEDW,Bombycilla cedrorum,Cedar Waxwing,3m 1SPM,0,0,0,0,No audio quality issues,1,Scott Wilson,ONE,Confident,,,Song,28.3,,,,,,,,,,,,,,,,,,
Big Grids 2018,BG,18,11,2018-06-16,4:50:00,Transcribed,55.646446,-113.465178,f,CHSP,Spizella passerina,Chipping Sparrow,3m 1SPM,0,0,0,0,No audio quality issues,1,Scott Wilson,ONE,Confident,Song,33.6,Song,24.5,Song,42.2,,,,,,,,,,,,,,,,
Big Grids 2018,BG,18,11,2018-06-16,4:50:00,Transcribed,55.646446,-113.465178,f,SWTH,Catharus ustulatus,Swainson's Thrush,3m 1SPM,0,0,0,0,No audio quality issues,1,Scott Wilson,ONE,Confident,Song,1.5,Song,0.1,Song,2.9,,,,,,,,,,,,,,,,
Big Grids 2018,BG,18,11,2018-06-16,4:50:00,Transcribed,55.646446,-113.465178,f,SWTH,Catharus ustulatus,Swainson's Thrush,3m 1SPM,0,0,0,0,No audio quality issues,2,Scott Wilson,ONE,Confident,Song,4.6,Song,0.8,Song,5.5,,,,,,,,,,,,,,,,
Big Grids 2018,BG,18,11,2018-06-16,4:50:00,Transcribed,55.646446,-113.465178,f,SWTH,Catharus ustulatus,Swainson's Thrush,3m 1SPM,0,0,0,0,No audio quality issues,3,Scott Wilson,ONE,Confident,Song,45.3,,,Song,46.8,,,,,,,,,,,,,,,,
Big Grids 2018,BG,18,11,2018-06-16,4:50:00,Transcribed,55.646446,-113.465178,f,TEWA,Oreothylpis peregrina,Tennessee Warbler,3m 1SPM,0,0,0,0,No audio quality issues,1,Scott Wilson,ONE,Confident,Song,0.1,Song,2,Song,0,,,,,,,,,,,,,,,,
Big Grids 2018,BG,18,11,2018-06-16,4:50:00,Transcribed,55.646446,-113.465178,f,TEWA,Oreothylpis peregrina,Tennessee Warbler,3m 1SPM,0,0,0,0,No audio quality issues,2,Scott Wilson,ONE,Confident,Song,1,Song,2.9,Song,5.1,,,,,,,,,,,,,,,,
Big Grids 2018,BG,18,11,2018-06-16,4:50:00,Transcribed,55.646446,-113.465178,f,TEWA,Oreothylpis peregrina,Tennessee Warbler,3m 1SPM,0,0,0,0,No audio quality issues,3,Scott Wilson,ONE,Confident,Song,0,Song,0,Song,20.8,,,,,,,,,,,,,,,,
Big Grids 2018,BG,18,11,2018-06-16,4:50:00,Transcribed,55.646446,-113.465178,f,WIWR,Troglodytes hiemalis,Winter Wren,3m 1SPM,0,0,0,0,No audio quality issues,1,Scott Wilson,ONE,Confident,Song,8.2,Song,9.8,Song,11.6,,,,,,,,,,,,,,,,
Big Grids 2018,BG,18,11,2018-06-16,4:50:00,Transcribed,55.646446,-113.465178,f,WTSP,Zonotrichia albicollis,White-throated Sparrow,3m 1SPM,0,0,0,0,No audio quality issues,1,Scott Wilson,ONE,Confident,Song,1.1,,,,,,,,,,,,,,,,,,,,
Big Grids 2018,BG,18,11,2018-06-16,4:50:00,Transcribed,55.646446,-113.465178,f,WWCR,Loxia leucoptera,White-winged Crossbill,3m 1SPM,0,0,0,0,No audio quality issues,1,Scott Wilson,ONE,Confident,Call,0.7,,,Call,29.9,,,,,,,,,,,,,,,,
Big Grids 2018,BG,18,11,2018-06-20,4:50:00,Transcribed,55.646446,-113.465178,f,BRCR,Certhia americana,Brown Creeper,3m 1SPM,0,1,0,0,No audio quality issues,1,Christopher Moser-Purdy,ONE,Confident,Call,1.2,Call,3.2,Call,10.8,,,,,,,,,,,,,,,,Sings too
Big Grids 2018,BG,18,11,2018-06-20,4:50:00,Transcribed,55.646446,-113.465178,f,DEJU,Junco hyemalis,Dark-eyed Junco,3m 1SPM,0,1,0,0,No audio quality issues,1,Christopher Moser-Purdy,ONE,Confident,Song,4,Song,28.6,Song,2.3,,,,,,,,,,,,,,,,
Big Grids 2018,BG,18,11,2018-06-20,4:50:00,Transcribed,55.646446,-113.465178,f,LIWI, ,Light wind,3m 1SPM,0,1,0,0,No audio quality issues,1,Christopher Moser-Purdy,ONE,Confident,Song,0.1,Song,0.1,Song,0.1,,,,,,,,,,,,,,,,
Big Grids 2018,BG,18,11,2018-06-20,4:50:00,Transcribed,55.646446,-113.465178,f,MOWI, ,Moderate wind,3m 1SPM,0,1,0,0,No audio quality issues,1,Christopher Moser-Purdy,ONE,Confident,Song,32.3,,,,,,,,,,,,,,,,,,,,
Big Grids 2018,BG,18,11,2018-06-20,4:50:00,Transcribed,55.646446,-113.465178,f,SWTH,Catharus ustulatus,Swainson's Thrush,3m 1SPM,0,1,0,0,No audio quality issues,1,Christopher Moser-Purdy,ONE,Confident,Song,0.1,Song,0.6,Song,0.1,,,,,,,,,,,,,,,,
Big Grids 2018,BG,18,11,2018-06-20,4:50:00,Transcribed,55.646446,-113.465178,f,SWTH,Catharus ustulatus,Swainson's Thrush,3m 1SPM,0,1,0,0,No audio quality issues,2,Christopher Moser-Purdy,ONE,Confident,Song,4.3,Song,9.9,Song,0.4,,,,,,,,,,,,,,,,
Big Grids 2018,BG,18,11,2018-06-20,4:50:00,Transcribed,55.646446,-113.465178,f,TEWA,Oreothylpis peregrina,Tennessee Warbler,3m 1SPM,0,1,0,0,No audio quality issues,1,Christopher Moser-Purdy,ONE,Confident,Song,0.2,Song,0.1,Song,0.4,,,,,,,,,,,,,,,,
Big Grids 2018,BG,18,11,2018-06-20,4:50:00,Transcribed,55.646446,-113.465178,f,WIWR,Troglodytes hiemalis,Winter Wren,3m 1SPM,0,1,0,0,No audio quality issues,1,Christopher Moser-Purdy,ONE,Confident,Song,4.7,Song,1.9,Song,1.5,,,,,,,,,,,,,,,,
Big Grids 2018,BG,18,11,2018-06-20,4:50:00,Transcribed,55.646446,-113.465178,f,WTSP,Zonotrichia albicollis,White-throated Sparrow,3m 1SPM,0,1,0,0,No audio quality issues,1,Christopher Moser-Purdy,ONE,Confident,,,,,Song,38,,,,,,,,,,,,,,,,
Big Grids 2018,BG,18,11,2018-06-24,4:52:00,Transcribed,55.646446,-113.465178,f,BRCR,Certhia americana,Brown Creeper,3m 1SPM,0,0,1,0,No audio quality issues,1,Brandon Law,ONE,Confident,Song,36.4,Song,1.5,Song,21.4,,,,,,,,,,,,,,,,
Big Grids 2018,BG,18,11,2018-06-24,4:52:00,Transcribed,55.646446,-113.465178,f,CEDW,Bombycilla cedrorum,Cedar Waxwing,3m 1SPM,0,0,1,0,No audio quality issues,1,Brandon Law,ONE,Confident,Song,12.9,Song,5.8,Song,3.8,,,,,,,,,,,,,,,,
Big Grids 2018,BG,18,11,2018-06-24,4:52:00,Transcribed,55.646446,-113.465178,f,CHSP,Spizella passerina,Chipping Sparrow,3m 1SPM,0,0,1,0,No audio quality issues,1,Brandon Law,ONE,Confident,Song,47.8,Song,8.4,Song,9.2,,,,,,,,,,,,,,,,
Big Grids 2018,BG,18,11,2018-06-24,4:52:00,Transcribed,55.646446,-113.465178,f,LIBA, ,Light Background Noise,3m 1SPM,0,0,1,0,No audio quality issues,1,Brandon Law,ONE,Confident,Song,0.1,Song,0.2,Song,2.2,,,,,,,,,,,,,,,,
Big Grids 2018,BG,18,11,2018-06-24,4:52:00,Transcribed,55.646446,-113.465178,f,SWTH,Catharus ustulatus,Swainson's Thrush,3m 1SPM,0,0,1,0,No audio quality issues,1,Brandon Law,ONE,Confident,Song,0.6,,,Song,37.2,,,,,,,,,,,,,,,,
Big Grids 2018,BG,18,11,2018-06-24,4:52:00,Transcribed,55.646446,-113.465178,f,SWTH,Catharus ustulatus,Swainson's Thrush,3m 1SPM,0,0,1,0,No audio quality issues,2,Brandon Law,ONE,Confident,Song,7.8,Song,6.7,Song,7.8,,,,,,,,,,,,,,,,
Big Grids 2018,BG,18,11,2018-06-24,4:52:00,Transcribed,55.646446,-113.465178,f,TEWA,Oreothylpis peregrina,Tennessee Warbler,3m 1SPM,0,0,1,0,No audio quality issues,1,Brandon Law,ONE,Confident,Song,0,Song,1.7,Song,3.6,,,,,,,,,,,,,,,,
Big Grids 2018,BG,18,11,2018-06-24,4:52:00,Transcribed,55.646446,-113.465178,f,WIWR,Troglodytes hiemalis,Winter Wren,3m 1SPM,0,0,1,0,No audio quality issues,1,Brandon Law,ONE,Confident,Song,3.1,Song,8.9,Song,0.1,,,,,,,,,,,,,,,,
Big Grids 2018,BG,18,11,2018-06-24,4:52:00,Transcribed,55.646446,-113.465178,f,WTSP,Zonotrichia albicollis,White-throated Sparrow,3m 1SPM,0,0,1,0,No audio quality issues,1,Brandon Law,ONE,Confident,Song,4.1,,,Song,40.9,,,,,,,,,,,,,,,,
Big Grids 2018,BG,18,11,2018-06-24,4:52:00,Transcribed,55.646446,-113.465178,f,YRWA,Setophaga coronata,Yellow-rumped Warbler,3m 1SPM,0,0,1,0,No audio quality issues,1,Brandon Law,ONE,Confident,Song,38.5,Song,8.4,Song,30.2,,,,,,,,,,,,,,,,
Big Grids 2018,BG,18,11,2018-07-10,5:05:00,Transcribed,55.646446,-113.465178,f,BRCR,Certhia americana,Brown Creeper,3m 1SPM,0,2,0,1,No audio quality issues,1,Jillian Slater,ONE,Confident,Song,14.9,Song,7.3,Call,4.8,,,,,,,,,,,,,,,,
Big Grids 2018,BG,18,11,2018-07-10,5:05:00,Transcribed,55.646446,-113.465178,f,LINO, ,Light continuous industrial noise,3m 1SPM,0,2,0,1,No audio quality issues,1,Jillian Slater,ONE,Confident,Song,0.1,Song,0.1,Song,0.1,,,,,,,,,,,,,,,,
Big Grids 2018,BG,18,11,2018-07-10,5:05:00,Transcribed,55.646446,-113.465178,f,MOWI, ,Moderate wind,3m 1SPM,0,2,0,1,No audio quality issues,1,Jillian Slater,ONE,Confident,Song,0,Song,0.1,Song,0.2,,,,,,,,,,,,,,,,
Big Grids 2018,BG,18,11,2018-07-10,5:05:00,Transcribed,55.646446,-113.465178,f,PISI,Spinus pinus,Pine Siskin,3m 1SPM,0,2,0,1,No audio quality issues,1,Jillian Slater,TMTC,Confident,,,,,Call,47.9,,,,,,,,,,,,,,,,AE: 2-4
Big Grids 2018,BG,18,11,2018-07-10,5:05:00,Transcribed,55.646446,-113.465178,f,WIWR,Troglodytes hiemalis,Winter Wren,3m 1SPM,0,2,0,1,No audio quality issues,1,Jillian Slater,ONE,Confident,Song,4.2,Song,0.1,Song,10.1,,,,,,,,,,,,,,,,
Big Grids 2018,BG,18,11,2018-07-10,5:05:00,Transcribed,55.646446,-113.465178,f,WTSP,Zonotrichia albicollis,White-throated Sparrow,3m 1SPM,0,2,0,1,No audio quality issues,1,Jillian Slater,ONE,Confident,Song,1,Song,13.9,Song,17.8,,,,,,,,,,,,,,,,
Big Grids 2018,BG,18,11,2018-07-10,5:05:00,Transcribed,55.646446,-113.465178,f,WTSP,Zonotrichia albicollis,White-throated Sparrow,3m 1SPM,0,2,0,1,No audio quality issues,2,Jillian Slater,ONE,Confident,,,Song,48,Song,56.3,,,,,,,,,,,,,,,,
Big Grids 2018,BG,18,12,2018-06-16,4:50:00,Transcribed,55.646611,-113.455604,f,BBWA,Setophaga castanea,Bay-breasted Warbler,3m 1SPM,0,2,0,0,No audio quality issues,1,Nicole Boucher,ONE,Confident,Song,13.1,Song,1.4,,,,,,,,,,,,,,,,,,
Big Grids 2018,BG,18,12,2018-06-16,4:50:00,Transcribed,55.646611,-113.455604,f,CHSP,Spizella passerina,Chipping Sparrow,3m 1SPM,0,2,0,0,No audio quality issues,1,Nicole Boucher,ONE,Confident,Song,9.3,Song,2.3,Song,6.2,,,,,,,,,,,,,,,,
Big Grids 2018,BG,18,12,2018-06-16,4:50:00,Transcribed,55.646611,-113.455604,f,LIBA, ,Light Background Noise,3m 1SPM,0,2,0,0,No audio quality issues,1,Nicole Boucher,ONE,Confident,Song,13.1,,,,,,,,,,,,,,,,,,,,
Big Grids 2018,BG,18,12,2018-06-16,4:50:00,Transcribed,55.646611,-113.455604,f,LISP,Melospiza lincolnii,Lincoln's Sparrow,3m 1SPM,0,2,0,0,No audio quality issues,1,Nicole Boucher,ONE,Confident,Song,12.1,Song,0,Song,6.6,,,,,,,,,,,,,,,,
Big Grids 2018,BG,18,12,2018-06-16,4:50:00,Transcribed,55.646611,-113.455604,f,MOWI, ,Moderate wind,3m 1SPM,0,2,0,0,No audio quality issues,1,Nicole Boucher,ONE,Confident,Song,0.1,Song,0.1,Song,0,,,,,,,,,,,,,,,,
Big Grids 2018,BG,18,12,2018-06-16,4:50:00,Transcribed,55.646611,-113.455604,f,OVEN,Seiurus aurocapilla,Ovenbird,3m 1SPM,0,2,0,0,No audio quality issues,1,Nicole Boucher,ONE,Confident,Song,0.1,Song,3,Song,11.1,,,,,,,,,,,,,,,,
Big Grids 2018,BG,18,12,2018-06-16,4:50:00,Transcribed,55.646611,-113.455604,f,RBGR,Pheucticus ludovicianus,Rose-breasted Grosbeak,3m 1SPM,0,2,0,0,No audio quality issues,1,Nicole Boucher,ONE,Confident,Song,0.6,Song,30.8,Song,0,,,,,,,,,,,,,,,,
Big Grids 2018,BG,18,12,2018-06-16,4:50:00,Transcribed,55.646611,-113.455604,f,SWTH,Catharus ustulatus,Swainson's Thrush,3m 1SPM,0,2,0,0,No audio quality issues,1,Nicole Boucher,ONE,Confident,S-C,4.7,Song,7.8,Song,13.7,,,,,,,,,,,,,,,,
Big Grids 2018,BG,18,12,2018-06-16,4:50:00,Transcribed,55.646611,-113.455604,f,TEWA,Oreothylpis peregrina,Tennessee Warbler,3m 1SPM,0,2,0,0,No audio quality issues,1,Nicole Boucher,ONE,Confident,Song,1.8,Song,0.1,Song,0.1,,,,,,,,,,,,,,,,
Big Grids 2018,BG,18,12,2018-06-16,4:50:00,Transcribed,55.646611,-113.455604,f,TEWA,Oreothylpis peregrina,Tennessee Warbler,3m 1SPM,0,2,0,0,No audio quality issues,2,Nicole Boucher,ONE,Confident,Song,4.3,Song,0.5,Song,2.1,,,,,,,,,,,,,,,,
Big Grids 2018,BG,18,12,2018-06-16,4:50:00,Transcribed,55.646611,-113.455604,f,WAVI,Vireo gilvus,Warbling Vireo,3m 1SPM,0,2,0,0,No audio quality issues,1,Nicole Boucher,ONE,Confident,Song,6.4,,,,,,,,,,,,,,,,,,,,
Big Grids 2018,BG,18,12,2018-06-16,4:50:00,Transcribed,55.646611,-113.455604,f,WIWR,Troglodytes hiemalis,Winter Wren,3m 1SPM,0,2,0,0,No audio quality issues,1,Nicole Boucher,ONE,Confident,Song,0.1,Song,0.3,Song,4.5,,,,,,,,,,,,,,,,
Big Grids 2018,BG,18,12,2018-06-16,4:50:00,Transcribed,55.646611,-113.455604,f,WTSP,Zonotrichia albicollis,White-throated Sparrow,3m 1SPM,0,2,0,0,No audio quality issues,1,Nicole Boucher,ONE,Confident,Song,3.6,Song,6.9,Song,1.2,,,,,,,,,,,,,,,,
Big Grids 2018,BG,18,12,2018-06-16,4:50:00,Transcribed,55.646611,-113.455604,f,YRWA,Setophaga coronata,Yellow-rumped Warbler,3m 1SPM,0,2,0,0,No audio quality issues,1,Nicole Boucher,ONE,Confident,,,,,Song,24.2,,,,,,,,,,,,,,,,
Big Grids 2018,BG,18,12,2018-06-20,4:50:00,Transcribed,55.646611,-113.455604,f,HEWI, ,Heavy wind,3m 1SPM,0,2,0,0,No audio quality issues,1,Brandon Law,ONE,Confident,,,,,Song,41.2,,,,,,,,,,,,,,,,
Big Grids 2018,BG,18,12,2018-06-20,4:50:00,Transcribed,55.646611,-113.455604,f,LISP,Melospiza lincolnii,Lincoln's Sparrow,3m 1SPM,0,2,0,0,No audio quality issues,1,Brandon Law,ONE,Confident,Song,11.1,Song,30.7,Song,12.3,,,,,,,,,,,,,,,,
Big Grids 2018,BG,18,12,2018-06-20,4:50:00,Transcribed,55.646611,-113.455604,f,MOWI, ,Moderate wind,3m 1SPM,0,2,0,0,No audio quality issues,1,Brandon Law,ONE,Confident,Song,0,Song,0.1,Song,0.1,,,,,,,,,,,,,,,,
Big Grids 2018,BG,18,12,2018-06-20,4:50:00,Transcribed,55.646611,-113.455604,f,TEWA,Oreothylpis peregrina,Tennessee Warbler,3m 1SPM,0,2,0,0,No audio quality issues,1,Brandon Law,ONE,Confident,Song,5.5,Song,0.3,Song,6.8,,,,,,,,,,,,,,,,
Big Grids 2018,BG,18,12,2018-06-20,4:50:00,Transcribed,55.646611,-113.455604,f,WIWR,Troglodytes hiemalis,Winter Wren,3m 1SPM,0,2,0,0,No audio quality issues,1,Brandon Law,ONE,Confident,Song,4.4,Song,34.4,Song,3.4,,,,,,,,,,,,,,,,
Big Grids 2018,BG,18,12,2018-06-22,4:51:00,Transcribed,55.646611,-113.455604,f,LISP,Melospiza lincolnii,Lincoln's Sparrow,3m 1SPM,0,1,0,0,No audio quality issues,1,Connor Charchuk,ONE,Confident,Song,4.2,Song,17.6,,,,,,,,,,,,,,,,,,
Big Grids 2018,BG,18,12,2018-06-22,4:51:00,Transcribed,55.646611,-113.455604,f,LIWI, ,Light wind,3m 1SPM,0,1,0,0,No audio quality issues,1,Connor Charchuk,ONE,Confident,Non-vocal,0,Non-vocal,0.5,Non-vocal,3,,,,,,,,,,,,,,,,
Big Grids 2018,BG,18,12,2018-06-22,4:51:00,Transcribed,55.646611,-113.455604,f,RBGR,Pheucticus ludovicianus,Rose-breasted Grosbeak,3m 1SPM,0,1,0,0,No audio quality issues,1,Connor Charchuk,ONE,Confident,Song,16.7,Song,0.9,Song,0.8,,,,,,,,,,,,,,,,
Big Grids 2018,BG,18,12,2018-06-22,4:51:00,Transcribed,55.646611,-113.455604,f,TEWA,Oreothylpis peregrina,Tennessee Warbler,3m 1SPM,0,1,0,0,No audio quality issues,1,Connor Charchuk,ONE,Confident,Song,1,Song,5.3,Song,0.1,,,,,,,,,,,,,,,,
Big Grids 2018,BG,18,12,2018-06-22,4:51:00,Transcribed,55.646611,-113.455604,f,WTSP,Zonotrichia albicollis,White-throated Sparrow,3m 1SPM,0,1,0,0,No audio quality issues,1,Connor Charchuk,ONE,Confident,,,Song,8,,,,,,,,,,,,,,,,,,
Big Grids 2018,BG,18,12,2018-07-07,5:01:00,Transcribed,55.646611,-113.455604,f,HEWI, ,Heavy wind,3m 1SPM,0,2,0,0,No audio quality issues,1,Tyne Baker,ONE,Confident,Non-vocal,36.7,Non-vocal,30.5,,,,,,,,,,,,,,,,,,gusting
Big Grids 2018,BG,18,12,2018-07-07,5:01:00,Transcribed,55.646611,-113.455604,f,HEWI, ,Heavy wind,3m 1SPM,0,2,0,0,No audio quality issues,2,Tyne Baker,ONE,Confident,,,,,Non-vocal,0.2,,,,,,,,,,,,,,,,
Big Grids 2018,BG,18,12,2018-07-07,5:01:00,Transcribed,55.646611,-113.455604,f,MOWI, ,Moderate wind,3m 1SPM,0,2,0,0,No audio quality issues,1,Tyne Baker,ONE,Confident,Non-vocal,0.1,Non-vocal,0.1,Non-vocal,22.1,,,,,,,,,,,,,,,,Borderline HEWI
Big Grids 2018,BG,18,12,2018-07-07,5:01:00,Transcribed,55.646611,-113.455604,f,SWTH,Catharus ustulatus,Swainson's Thrush,3m 1SPM,0,2,0,0,No audio quality issues,1,Tyne Baker,ONE,Confident,Song,50.2,Song,0,Song,13.4,,,,,,,,,,,,,,,,
Big Grids 2018,BG,18,12,2018-07-07,5:01:00,Transcribed,55.646611,-113.455604,f,TEWA,Oreothylpis peregrina,Tennessee Warbler,3m 1SPM,0,2,0,0,No audio quality issues,1,Tyne Baker,ONE,Confident,Song,1.6,Song,1,Song,9.8,,,,,,,,,,,,,,,,
Big Grids 2018,BG,18,12,2018-07-07,5:01:00,Transcribed,55.646611,-113.455604,f,UNDU, ,Unknown Duck,3m 1SPM,0,2,0,0,No audio quality issues,1,Tyne Baker,ONE,Confident,,,,,Call,15.2,,,,,,,,,,,,,,,,single quack or honk
Big Grids 2018,BG,18,12,2018-07-07,5:01:00,Transcribed,55.646611,-113.455604,f,UNPA, ,Unknown Passerine,3m 1SPM,0,2,0,0,No audio quality issues,1,Tyne Baker,ONE,Unknown far,,,,,Song,32.8,,,,,,,,,,,,,,,,suspect LISP
